year,stage,home_team,away_team,total_matches_diff,win_rate_diff,draw_rate_diff,loss_rate_diff,avg_gf_diff,avg_ga_diff,avg_gd_diff,comp_win_rate_diff,comp_avg_gf_diff,comp_avg_ga_diff,recent_win_rate_diff,recent_avg_gf_diff,recent_avg_ga_diff,form_score_diff,home_win_rate_diff,away_win_rate_diff,neutral_win_rate_diff,wc_appearances_diff,wc_win_rate_diff,wc_avg_gf_diff,wc_avg_ga_diff,wc_best_stage_diff,wc_avg_best_stage_diff,fifa_rank_diff,fifa_points_diff,result
1990,group,Cameroon,Russia,-7,-0.1525,0.04749999999999999,0.10499999999999998,-0.735,-0.33499999999999996,-0.4,-0.0980392156862745,-0.6797385620915033,-0.3856209150326797,-0.24107142857142855,-0.6160714285714286,0.5535714285714286,-0.16720779220779225,-0.016666666666666663,-0.10714285714285715,0.08333333333333333,-3,-0.2299145299145299,-0.8649572649572649,0.6076923076923078,-1,-1.022727272727273,16,-60.0,-1
1990,group,Brazil,Sweden,-1,0.13907006101409636,0.07374289922154428,-0.21281296023564067,0.4179465600673258,-0.5446034083736588,0.9625499684409846,0.1538461538461538,0.18461538461538463,-0.6461538461538462,0.0333670374115268,0.14408493427704738,-0.5055611729019213,0.069860599170944,0.19985465116279066,0.2652027027027027,-0.12121212121212122,10,0.2941176470588235,0.5103199174406605,-0.48400412796697634,1,1.022727272727273,-32,252.87000000000012,1
1990,group,Costa Rica,Scotland,-24,-0.28057014253563395,0.10427606901725434,0.17629407351837956,-0.708927231807952,0.21567891972993247,-0.9246061515378845,-0.3232521602513747,-0.7855459544383346,0.26472898664571876,-0.16054013503375847,-0.6549137284321082,0.14778694673668413,-0.2836536796536796,-0.2979094076655052,-0.29370629370629375,-0.141025641025641,-2,0.11180124223602483,-0.039337474120082705,0.07453416149068337,2,0.5,9,-49.92000000000007,1
1990,group,Brazil,Costa Rica,35,0.46757565680079816,-0.0635184569338211,-0.404057199866977,1.2490854672430993,-0.9356501496508147,2.184735616893914,0.4157894736842105,1.0016194331983805,-0.8890688259109311,0.26367461430575034,1.0315568022440393,-0.699859747545582,0.4243827436930885,0.5669642857142857,0.47159090909090906,0.3531468531468531,16,0.38095238095238093,1.031328320802005,-0.9097744360902257,3,2.272727272727273,-46,312.6600000000001,1
1990,group,Sweden,Scotland,12,0.04793545325106785,-0.03298528713811105,-0.014950166112956798,0.12221167536782152,-0.1753678215472234,0.2975794969150451,-0.06130884041331802,0.031458094144661386,0.021814006888633886,0.06976744186046507,0.2325581395348837,-0.046511627906976605,0.07086846486846488,0.06920022688598981,-0.08731808731808732,0.3333333333333333,4,0.19863597612958228,0.48167092924126176,-0.35123614663256597,4,1.75,-5,9.86999999999989,-1
1990,group,Brazil,Scotland,11,0.1870055142651642,0.04075761208343323,-0.22776312634859747,0.5401582354351473,-0.7199712299208822,1.2601294653560298,0.09253731343283578,0.216073478760046,-0.6243398392652123,0.10313447927199187,0.3766430738119311,-0.5520728008088979,0.14072906403940888,0.2690548780487805,0.17788461538461536,0.2121212121212121,14,0.49275362318840576,0.9919908466819223,-0.8352402745995423,5,2.772727272727273,-37,262.74,1
1990,group,Sweden,Costa Rica,36,0.3285055957867018,-0.1372613561553654,-0.19124423963133635,0.8311389071757735,-0.3910467412771559,1.2221856484529297,0.26194331983805674,0.817004048582996,-0.24291497975708487,0.23030757689422354,0.8874718679669918,-0.19429857464366074,0.3545221445221445,0.36710963455149503,0.2063882063882064,0.47435897435897434,6,0.08683473389355745,0.5210084033613445,-0.42577030812324934,2,1.25,-14,59.789999999999964,-1
1990,group,United Arab Emirates,Colombia,-57,-0.34946236559139787,-0.07258064516129031,0.42204301075268824,-0.6594982078853047,0.7105734767025088,-1.3700716845878136,-0.2804597701149425,-0.5448275862068965,0.6379310344827587,-0.48065764023210833,-0.9874274661508703,0.6431334622823985,-0.35404833369896893,-0.11654135338345861,-0.25555555555555554,-0.6363636363636364,-5,-0.4090909090909091,-0.787878787878788,2.3030303030303028,-2,-0.6666666666666667,56,-330.99,-1
1990,group,Germany,Yugoslavia,95,0.5052631578947369,0.25263157894736843,0.24210526315789474,2.168421052631579,1.2,0.968421052631579,0.5384615384615384,2.3846153846153846,1.1538461538461537,0.4791666666666667,1.9791666666666667,1.2083333333333333,0.514925755248336,0.5272727272727272,0.5161290322580645,0.3333333333333333,12,0.18290043290043284,0.4047619047619049,-0.1120129870129869,2,1.25,-20,181.29999999999995,1
1990,group,Yugoslavia,Colombia,-93,-0.5161290322580645,-0.3225806451612903,-0.16129032258064516,-1.5483870967741935,-0.8172043010752689,-0.7311827956989247,-0.41379310344827586,-1.3448275862068966,-0.8620689655172413,-0.6170212765957447,-1.851063829787234,-0.7659574468085106,-0.5198450369956722,-0.47368421052631576,-0.36666666666666664,-0.6363636363636364,2,0.015151515151515138,0.21212121212121215,-0.09090909090909083,1,1.0833333333333333,17,-145.99,1
1990,group,Germany,United Arab Emirates,59,0.33859649122807023,0.0026315789473684292,-0.34122807017543866,1.2795321637426902,-0.3277777777777777,1.6073099415204677,0.40512820512820513,1.5846153846153845,-0.34615384615384626,0.34280303030303033,1.1155303030303032,-0.2007575757575759,0.3491290519516327,0.17012987012987008,0.4050179211469534,0.3333333333333333,19,0.6071428571428571,1.404761904761905,-2.5059523809523805,5,3.0,-59,366.29999999999995,1
1990,group,Germany,Colombia,2,-0.010865874363327643,-0.06994906621392188,0.08081494057724958,0.6200339558573855,0.3827956989247311,0.2372382569326542,0.12466843501326258,1.039787798408488,0.2917771883289124,-0.137854609929078,0.1281028368794328,0.4423758865248226,-0.004919281747336246,0.05358851674641146,0.14946236559139786,-0.30303030303030304,14,0.19805194805194798,0.616883116883117,-0.20292207792207773,3,2.333333333333333,-3,35.309999999999945,0
1990,group,Yugoslavia,United Arab Emirates,-36,-0.16666666666666666,-0.25,-0.5833333333333334,-0.8888888888888888,-1.5277777777777777,0.6388888888888888,-0.13333333333333333,-0.8,-1.5,-0.13636363636363635,-0.8636363636363636,-1.4090909090909092,-0.1657967032967033,-0.35714285714285715,-0.1111111111111111,0.0,7,0.42424242424242425,1.0,-2.3939393939393936,3,1.75,-39,185.0,1
1990,group,Belgium,South Korea,-8,0.07681940700808632,-0.07104351174432036,-0.005775895263765873,0.574123989218329,-0.020985752791682688,0.5951097420100114,0.02664890073284476,0.5132134132800357,0.21940928270042193,-0.07894736842105265,0.0,-0.012585812356979309,0.01958952309865092,0.1177996886351842,0.08823529411764708,0.00891861761426982,3,0.22755417956656346,0.326625386996904,-0.6016511867905059,0,0.616883116883117,-16,147.90999999999985,1
1990,group,Uruguay,Spain,-8,-0.1517391304347826,0.013478260869565217,0.13826086956521738,-0.9860869565217392,0.006086956521739184,-0.9921739130434784,-0.18855421686746981,-1.0975903614457831,0.0066265060240963125,-0.21020408163265303,-1.070204081632653,-0.16653061224489796,-0.19155924357537257,-0.016666666666666607,-0.3186274509803922,-0.01225490196078427,-2,-0.03895775360485709,-0.10346572223627626,0.16873260814571212,0,0.4821428571428572,15,-199.95000000000005,0
1990,group,Belgium,Uruguay,6,0.1645962732919255,-0.10980479148181013,-0.05479148181011534,0.9332298136645962,0.020851818988465,0.9123779946761312,0.20822784810126577,1.1430379746835444,0.03607594936708858,0.010204081632653073,0.510204081632653,0.2613132209405502,0.13210214561127342,0.04776422764227639,0.3235294117647059,-0.007672634271099765,0,-0.011964107676969093,-0.1555333998005981,0.16284479893652382,-2,-0.7857142857142856,-8,66.47000000000003,1
1990,group,South Korea,Spain,6,-0.06396226415094342,-0.025283018867924556,0.08924528301886792,-0.6269811320754719,0.04792452830188687,-0.6749056603773586,-0.0069752694990488084,-0.4677658000422744,-0.17670682730923704,-0.1210526315789473,-0.56,0.10736842105263156,-0.07904662106275007,-0.08670212765957441,-0.08333333333333337,-0.028846153846153855,-5,-0.2784760408483896,-0.5856245090337784,0.9332285938727418,-2,-0.9204545454545454,23,-281.3899999999999,-1
1990,group,Belgium,Spain,-2,0.0128571428571429,-0.09632653061224491,0.08346938775510204,-0.052857142857142936,0.026938775510204183,-0.07979591836734712,0.019673631233795952,0.04544761323776125,0.04270245539118489,-0.19999999999999996,-0.56,0.09478260869565225,-0.05945709796409915,0.031097560975609784,0.004901960784313708,-0.019927536231884035,-2,-0.050921861281826186,-0.25899912203687436,0.33157740708223593,-2,-0.3035714285714284,7,-133.48000000000002,-1
1990,group,South Korea,Uruguay,14,0.08777686628383918,-0.03876127973748977,-0.049015586546349466,0.35910582444626726,0.041837571780147687,0.3172682526661198,0.181578947368421,0.6298245614035087,-0.18333333333333335,0.08915145005370573,0.510204081632653,0.2738990332975295,0.1125126225126225,-0.0700354609929078,0.23529411764705882,-0.016591251885369585,-3,-0.23951828724353255,-0.4821587867975021,0.7644959857270297,-2,-1.4025974025974026,8,-81.43999999999983,-1
1990,group,England,Ireland,76,0.47527472527472525,-0.06730769230769232,-0.40796703296703296,1.3928571428571428,-0.7651098901098902,2.157967032967033,0.4880952380952381,1.7142857142857144,-0.8095238095238095,0.5023529411764706,1.3541176470588234,-0.8094117647058823,0.4939612414612415,0.4182692307692307,0.6785714285714286,0.4583333333333333,13,0.2785862785862786,0.6361746361746362,0.1496881496881497,3,0.5416666666666665,-56,415.97,0
1990,group,Netherlands,Egypt,-2,0.033276740237691005,-0.026372382569326558,-0.006904357668364447,0.8065647990945106,0.24142614601018675,0.5651386530843236,0.06372294372294374,0.8299567099567098,0.30701298701298696,0.03628117913832196,0.9266817838246411,0.3390022675736962,0.0326230474506336,-0.16031941031941033,0.16844919786096257,0.14444444444444443,8,0.5454545454545454,1.0311688311688312,-0.7688311688311688,3,2.0303030303030303,-21,185.52999999999997,0
1990,group,England,Netherlands,11,0.07320099255583123,-0.06461952026468157,-0.008581472291149722,-0.06182795698924748,-0.30428039702233256,0.2424524400330852,0.02056277056277056,-0.01948051948051921,-0.29653679653679654,0.028163265306122454,-0.3481632653061224,-0.34122448979591846,0.07989130756372143,0.02622377622377614,0.23739495798319332,-0.07500000000000001,5,-0.11302211302211296,-0.3400491400491399,-0.026535626535626466,1,-0.48863636363636376,-4,74.88000000000011,0
1990,group,Ireland,Egypt,-67,-0.368796992481203,-0.023684210526315808,0.39248120300751876,-0.6481203007518798,0.7022556390977444,-1.350375939849624,-0.4038095238095238,-0.9038095238095237,0.82,-0.43790849673202614,-0.7755991285403049,0.80718954248366,-0.38144688644688646,-0.5523648648648649,-0.2727272727272727,-0.3888888888888889,0,0.15384615384615385,0.05494505494505497,-0.9450549450549449,1,1.0000000000000002,31,-155.55999999999995,0
1990,group,England,Egypt,9,0.10647773279352224,-0.09099190283400813,-0.015485829959514169,0.7447368421052631,-0.06285425101214581,0.8075910931174088,0.0842857142857143,0.8104761904761906,0.010476190476190417,0.06444444444444442,0.5785185185185187,-0.0022222222222222365,0.11251435501435503,-0.1340956340956342,0.4058441558441559,0.06944444444444442,13,0.43243243243243246,0.6911196911196912,-0.7953667953667952,4,1.5416666666666667,-25,260.4100000000001,1
1990,group,Ireland,Netherlands,-65,-0.402073732718894,0.0026881720430107503,0.3993855606758832,-1.4546850998463903,0.4608294930875576,-1.9155145929339477,-0.4675324675324675,-1.7337662337662336,0.512987012987013,-0.4741896758703481,-1.7022809123649458,0.4681872749099638,-0.41406993389752006,-0.3920454545454546,-0.4411764705882353,-0.5333333333333333,-8,-0.39160839160839156,-0.9762237762237761,-0.17622377622377616,-2,-1.0303030303030303,52,-341.0899999999999,0
1990,knockout,Cameroon,Colombia,-68,-0.35612903225806447,0.03741935483870967,0.31870967741935485,-0.9083870967741935,0.22279569892473117,-1.1311827956989249,-0.17849898580121704,-0.5801217038539555,0.1967545638945234,-0.4295212765957447,-1.038563829787234,0.35904255319148937,-0.3734164655671008,-0.14035087719298245,-0.2238095238095238,-0.553030303030303,2,-0.2167832167832168,-0.6083916083916084,0.4440559440559442,0,-0.41666666666666674,38,-240.99,1
1990,knockout,Czechoslovakia,Costa Rica,-62,-0.16129032258064516,-0.2903225806451613,-0.5483870967741935,-0.7096774193548387,-1.564516129032258,0.8548387096774194,-0.18421052631578946,-0.7368421052631579,-1.4736842105263157,-0.25806451612903225,-0.9032258064516129,-1.6129032258064515,-0.1581818181818182,-0.21428571428571427,-0.09090909090909091,-0.19230769230769232,2,0.08095238095238094,0.4190476190476189,-0.3571428571428572,2,1.125,-22,100.0,1
1990,knockout,Brazil,Argentina,-2,-0.058002707487243566,0.0348849317921483,0.023117775695095266,-0.051338123503071875,-0.007497656982193068,-0.04384046652087892,-0.032352941176470584,0.10610859728506794,-0.09185520361990951,-0.2625745950554135,-0.30051150895140677,0.46206308610400676,-0.13618543812509332,-0.01041666666666663,-0.03749999999999998,-0.13454545454545463,4,0.13257575757575757,0.35167464114832536,-0.20035885167464118,0,0.43939393939393945,5,-112.14999999999986,-1
1990,knockout,Germany,Netherlands,2,-0.07538200339558576,0.0053197509903791795,0.07006225240520655,-0.14340690435766845,0.23225806451612896,-0.3756649688737973,-0.07192807192807193,0.007992007992008165,0.16683316683316674,-0.11267006802721086,-0.4289965986394557,0.14710884353741482,-0.06974857425357972,-0.17727272727272736,0.07495256166982922,-0.2,9,0.06168831168831168,0.32597402597402625,0.21525974025974037,1,0.6363636363636362,2,-19.789999999999964,1
1990,knockout,Ireland,Romania,2,-0.05219780219780221,0.1346153846153846,-0.08241758241758246,-0.10439560439560447,-0.34065934065934056,0.2362637362637363,-0.08441558441558442,-0.3571428571428571,-0.2727272727272727,-0.1323529411764706,-0.2941176470588235,-0.22058823529411775,-0.04394105894105893,-0.10416666666666669,-0.09090909090909091,0.0,-4,-0.22710622710622708,-0.6593406593406593,-0.7545787545787545,0,0.4761904761904763,13,-65.0,0
1990,knockout,Italy,Uruguay,-42,-0.0982608695652174,0.006521739130434745,0.09173913043478263,-0.12391304347826093,0.4539130434782609,-0.5778260869565217,-0.10789473684210527,-0.010526315789473717,0.518421052631579,-0.2097959183673469,-0.3297959183673471,1.086530612244898,-0.10589875589875591,-0.3583333333333334,0.12418300653594772,-0.11274509803921567,4,0.11843986113947313,0.03369409842760884,-0.3604247498468449,0,0.3095238095238093,-7,46.930000000000064,1
1990,knockout,Spain,Yugoslavia,100,0.63,0.28,0.09,2.41,0.82,1.59,0.6385542168674698,2.397590361445783,0.8433734939759037,0.7,2.56,0.84,0.6553945074106364,0.725,0.5833333333333334,0.5416666666666666,8,0.038444142921754854,-0.054726368159204064,-0.15332428765264594,2,-0.375,-28,323.02,-1
1990,knockout,England,Belgium,6,0.01098901098901095,-0.00098116169544743,-0.010007849293563575,-0.1071428571428572,-0.1834772370486657,0.07633437990580849,-0.027275467148884847,-0.08589511754068724,-0.1955997588908981,0.12,0.06000000000000005,-0.21478260869565224,0.06862822761909981,-0.025328330206379035,0.09033613445378152,-0.06340579710144928,2,0.020667726550079535,0.05246422893481717,-0.5320614732379437,2,0.8035714285714284,-5,86.43000000000006,1
1990,knockout,Argentina,Yugoslavia,99,0.6868686868686869,0.1919191919191919,0.12121212121212122,2.01010101010101,0.6363636363636364,1.3737373737373737,0.6323529411764706,1.6323529411764706,0.6764705882352942,0.7843137254901961,2.235294117647059,0.45098039215686275,0.71875,0.7916666666666666,0.6,0.68,10,0.1098484848484848,0.06060606060606055,-0.125,2,0.5833333333333335,-29,324.80999999999995,0
1990,knockout,Ireland,Italy,-22,-0.20142857142857143,-0.04999999999999999,0.2514285714285714,-0.44285714285714295,0.14857142857142858,-0.5914285714285714,-0.1992481203007519,-0.6466165413533834,0.13157894736842102,-0.16235294117647062,-0.4541176470588234,-0.23058823529411776,-0.18733211233211233,-0.03749999999999998,-0.3888888888888889,-0.4166666666666667,-15,-0.3883225208526413,-0.772937905468026,-0.1584800741427247,-3,-0.833333333333333,50,-310.0,-1
1990,knockout,Czechoslovakia,Germany,-95,-0.5052631578947369,-0.25263157894736843,-0.24210526315789474,-2.168421052631579,-1.2,-0.968421052631579,-0.5384615384615384,-2.3846153846153846,-1.1538461538461537,-0.4791666666666667,-1.9791666666666667,-1.2083333333333333,-0.514925755248336,-0.5272727272727272,-0.5161290322580645,-0.3333333333333333,-12,-0.24047619047619045,-0.6047619047619051,0.3392857142857142,-1,-1.375,20,-181.29999999999995,-1
1990,knockout,Cameroon,England,-79,-0.4938461538461538,0.1773076923076923,0.31653846153846155,-1.6099999999999999,0.3765384615384616,-1.9865384615384616,-0.3956582633053221,-1.592436974789916,0.36834733893557425,-0.4325,-1.2475,0.405,-0.5181370656370656,-0.3974358974358974,-0.5357142857142858,-0.375,-8,-0.24012474012474014,-0.5592515592515593,0.8887733887733887,-3,-1.625,47,-370.97,-1
1990,knockout,Argentina,Italy,49,0.30686868686868685,-0.10808080808080808,-0.1987878787878788,0.7101010101010099,-0.6436363636363637,1.3537373737373737,0.2902476780185758,0.34287925696594423,-0.6919504643962848,0.504313725490196,1.075294117647059,-1.3090196078431373,0.36081349206349206,0.44166666666666665,0.21111111111111108,0.26333333333333336,0,-0.00807776560788609,0.18510405257393203,0.22001642935377874,0,0.16666666666666696,-9,154.80999999999995,0
1990,knockout,Germany,England,-9,-0.148582995951417,0.06993927125506075,0.07864372469635628,-0.08157894736842097,0.5365384615384615,-0.6181174089068825,-0.0924908424908425,0.027472527472527375,0.4633699633699633,-0.1408333333333333,-0.08083333333333331,0.4883333333333333,-0.14963988181730115,-0.2034965034965035,-0.1624423963133641,-0.125,4,0.17471042471042464,0.6660231660231661,0.24179536679536684,0,1.125,6,-94.67000000000007,0
1990,knockout,Italy,England,-54,-0.27384615384615385,0.11730769230769231,0.15653846153846154,-0.95,0.6165384615384616,-1.5665384615384614,-0.2888471177944862,-1.0676691729323309,0.6779448621553885,-0.33999999999999997,-0.9000000000000001,1.04,-0.30662912912912915,-0.38076923076923075,-0.2896825396825397,-0.04166666666666663,2,0.1097362422663627,0.13676326929338978,0.008791924454574995,0,0.2916666666666665,6,-105.97000000000003,1
1990,knockout,Germany,Argentina,-4,-0.18160552897395,0.06071238702817652,0.12089314194577352,0.15832004253056908,0.5636363636363636,-0.40531632110579474,-0.09389140271493213,0.752262443438914,0.4773755656108596,-0.3051470588235294,-0.25612745098039214,0.7573529411764706,-0.20382424475166405,-0.2643939393939394,-0.08387096774193548,-0.34666666666666673,2,0.07305194805194803,0.3441558441558443,0.012987012987013102,0,0.6666666666666665,9,-143.51,1
1994,group,United States,Switzerland,24,0.10215557638238049,-0.12124052142796282,0.019084945045582336,0.04098151145948714,-0.22910454119451307,0.2700860526540002,0.21185031185031183,0.2931392931392933,-0.4525987525987526,0.06818181818181818,0.13068181818181812,-0.24431818181818188,0.09907353611300984,0.015050167224080258,-0.07894736842105265,0.0,-1,-0.09822017139090311,-0.2603823335530653,0.003295978905734964,1,-0.007575757575757569,-3,24.960000000000036,0
1994,group,Colombia,Romania,67,0.2853598014888337,0.20719602977667492,-0.4925558312655087,0.5868486352357319,-0.9520264681555003,1.5388751033912325,0.1865203761755486,0.3448275862068966,-0.9106583072100314,0.3670212765957447,0.8510638297872339,-0.9840425531914894,0.30529958245021765,0.05701754385964908,0.27575757575757576,0.6363636363636364,-1,0.028138528138528185,0.025974025974025983,-0.1601731601731602,0,-0.19047619047619047,-34,220.99,-1
1994,group,Romania,Switzerland,-71,-0.21252973830293415,-0.20420301348136397,0.4167327517842982,-0.8735130848532909,0.655828707375099,-1.52934179222839,-0.19164619164619165,-0.7837837837837838,0.597051597051597,-0.16666666666666669,-0.6875,0.5208333333333333,-0.23099025974025972,-0.19871794871794873,-0.19856459330143542,-0.4,-5,0.039488966318234564,0.08710801393728218,-0.2566782810685251,0,-0.059523809523809534,28,-175.75,-1
1994,group,United States,Colombia,28,0.029325513196480912,-0.12423353772327378,0.09490802452679284,0.32764596107704613,0.06709321958588821,0.2605527414911579,0.2169761273209549,0.7320954907161805,-0.13899204244031826,-0.13217279174725982,-0.03288201160541582,0.21889103803997423,0.024764213403051905,0.1567505720823799,-0.15614035087719297,-0.23636363636363633,5,-0.16584766584766586,-0.37346437346437344,0.42014742014742024,1,0.24242424242424243,3,-20.279999999999973,1
1994,group,Switzerland,Colombia,4,-0.07283006318589957,-0.0029930162953109574,0.0758230794812105,0.286664449617559,0.2961977607804013,-0.009533311162842284,0.005125815470643058,0.4389561975768872,0.31360671015843433,-0.200354609929078,-0.16356382978723394,0.4632092198581561,-0.07430932270995794,0.14170040485829966,-0.07719298245614031,-0.23636363636363633,6,-0.06762749445676275,-0.11308203991130816,0.41685144124168527,0,0.25,6,-45.24000000000001,-1
1994,group,United States,Romania,95,0.31468531468531463,0.08296249205340114,-0.39764780673871586,0.9144945963127781,-0.8849332485696121,1.7994278448823904,0.40349650349650346,1.076923076923077,-1.0496503496503498,0.23484848484848486,0.8181818181818181,-0.7651515151515151,0.33006379585326956,0.213768115942029,0.11961722488038276,0.4,4,-0.13770913770913767,-0.34749034749034746,0.25997425997426005,1,0.051948051948051965,-31,200.71000000000004,-1
1994,group,Cameroon,Sweden,-73,-0.3297959183673469,0.20693877551020406,0.12285714285714283,-0.9008163265306123,-0.1334693877551021,-0.7673469387755103,-0.21085972850678736,-0.7891402714932128,-0.17194570135746612,-0.3008720930232558,-0.9781976744186047,-0.2936046511627908,-0.36627539127539127,-0.24806201550387602,-0.15444015444015446,-0.5833333333333333,-4,-0.18024132730015083,-0.722473604826546,0.37631975867269984,-2,-1.5,13,-54.789999999999964,0
1994,group,Brazil,Russia,65,0.3163659793814433,-0.0856958762886598,-0.23067010309278352,0.5837628865979381,-0.7461340206185567,1.3298969072164948,0.26666666666666666,0.2940170940170941,-0.8598290598290598,0.09316770186335405,0.5062111801242235,0.3416149068322981,0.268928198238543,0.43125,0.3125,0.5454545454545454,11,0.2444444444444444,0.3678362573099416,-0.25263157894736843,2,1.5,-29,247.66000000000008,1
1994,group,Brazil,Cameroon,72,0.46886597938144325,-0.13319587628865978,-0.3356701030927835,1.3187628865979382,-0.41113402061855675,1.729896907216495,0.36470588235294116,0.9737556561085974,-0.47420814479638007,0.3342391304347826,1.122282608695652,-0.2119565217391305,0.4361359904463353,0.4479166666666667,0.41964285714285715,0.4621212121212121,14,0.47435897435897434,1.2327935222672064,-0.8603238866396762,3,2.522727272727273,-45,307.6600000000001,1
1994,group,Sweden,Russia,66,0.17729591836734693,-0.15943877551020408,-0.01785714285714285,0.1658163265306123,-0.20153061224489788,0.3673469387755102,0.11282051282051286,0.10940170940170946,-0.21367521367521358,0.059800664451827246,0.3621262458471761,0.8471760797342194,0.19906759906759902,0.23139534883720936,0.047297297297297314,0.6666666666666666,1,-0.049673202614379075,-0.1424836601307189,0.2313725490196079,1,0.47727272727272707,3,-5.210000000000036,1
